"id_discussion","title","link","score","answer_count","view_count","creation_date","tags"
75326338,"How to automate updating Camunda DB scripts when Camunda version is updated in Spring Boot project","https://stackoverflow.com/questions/75326338/how-to-automate-updating-camunda-db-scripts-when-camunda-version-is-updated-in-s",0,0,32,"2023-02-02","spring-boot, dependencies, updates, flyway, camunda"
75280371,"Is there a way to distinguish sub process activities in lanes on BPMN using camunda modeler?","https://stackoverflow.com/questions/75280371/is-there-a-way-to-distinguish-sub-process-activities-in-lanes-on-bpmn-using-camu",0,0,33,"2023-01-29","bpmn, camunda-modeler, bpmn-js"
75231085,"Pass variables to different processes using call activity in Camunda","https://stackoverflow.com/questions/75231085/pass-variables-to-different-processes-using-call-activity-in-camunda",0,1,382,"2023-01-25","camunda, camunda-modeler, camunda-plugin, camunda-spin"
74380752,"Camunda BPM PLATFORM SETUP","https://stackoverflow.com/questions/74380752/camunda-bpm-platform-setup",0,2,172,"2022-11-09","camunda, business-process-management"
75157341,"How to get user task List with assignee userId in camunda with java api?","https://stackoverflow.com/questions/75157341/how-to-get-user-task-list-with-assignee-userid-in-camunda-with-java-api",1,1,201,"2023-01-18","spring, camunda, bpmn, business-process-management, camunda-modeler"
75156019,"Camunda 8 python client Issue","https://stackoverflow.com/questions/75156019/camunda-8-python-client-issue",0,1,53,"2023-01-18","camunda"
75128125,"Does anyone know how to retrieve the list of tasks in Camunda 8, without using tasklist?","https://stackoverflow.com/questions/75128125/does-anyone-know-how-to-retrieve-the-list-of-tasks-in-camunda-8-without-using-t",2,1,402,"2023-01-15","camunda, zeebe"
52438908,"How to test BPMN with execution listener in a Camunda Spring Boot application?","https://stackoverflow.com/questions/52438908/how-to-test-bpmn-with-execution-listener-in-a-camunda-spring-boot-application",4,0,1209,"2018-09-21","spring-boot, junit4, bpmn, camunda"
75136060,"How to send input from one form to other form in Camunda?","https://stackoverflow.com/questions/75136060/how-to-send-input-from-one-form-to-other-form-in-camunda",0,1,55,"2023-01-16","camunda, bpmn"
75106694,"Camunda performance for standalone edition v/s embedded edition","https://stackoverflow.com/questions/75106694/camunda-performance-for-standalone-edition-v-s-embedded-edition",0,0,84,"2023-01-13","java, spring-boot, microservices, camunda, camunda-modeler"
75081771,"Terminate camunda sub-process in two ways (conditional)","https://stackoverflow.com/questions/75081771/terminate-camunda-sub-process-in-two-ways-conditional",1,0,167,"2023-01-11","java, camunda, bpmn"
73530277,"Camunda 8 - SaaS vs self managed","https://stackoverflow.com/questions/73530277/camunda-8-saas-vs-self-managed",0,2,544,"2022-08-29","installation, deployment, cloud, camunda, bpmn"
75083640,"Camunda Object Deserialisation","https://stackoverflow.com/questions/75083640/camunda-object-deserialisation",0,0,155,"2023-01-11","camunda, camunda-modeler, camunda-plugin, camunda-spin"
75034553,"making a post request to a rest api in camunda","https://stackoverflow.com/questions/75034553/making-a-post-request-to-a-rest-api-in-camunda",0,0,205,"2023-01-06","rest, camunda, camunda-modeler"
75021013,"How to disable Camunda http and soap connectors","https://stackoverflow.com/questions/75021013/how-to-disable-camunda-http-and-soap-connectors",0,0,39,"2023-01-05","rest, http, camunda, connector"
74906977,"Camunda not accepting keycloak token from public ip","https://stackoverflow.com/questions/74906977/camunda-not-accepting-keycloak-token-from-public-ip",0,0,52,"2022-12-24","authentication, keycloak, integration, credentials"
74884988,"How to access matching rule details in Camunda DMN in a Spring Boot project?","https://stackoverflow.com/questions/74884988/how-to-access-matching-rule-details-in-camunda-dmn-in-a-spring-boot-project",1,1,366,"2022-12-22","spring-boot, matching, camunda, rule-engine, dmn"
74903151,"Camunda experssion access to extensionElements","https://stackoverflow.com/questions/74903151/camunda-experssion-access-to-extensionelements",0,1,39,"2022-12-23","expression, camunda, camunda-modeler, camunda-plugin, camunda-spin"
33794920,"How do I deploy BPMN process to process engine with Camunda Spring Boot","https://stackoverflow.com/questions/33794920/how-do-i-deploy-bpmn-process-to-process-engine-with-camunda-spring-boot",4,1,12302,"2015-11-18","spring-boot, bpmn, camunda"
74891722,"How to deploy BPMN or DMN to Camunda Process Engine in Spring Boot + REST?","https://stackoverflow.com/questions/74891722/how-to-deploy-bpmn-or-dmn-to-camunda-process-engine-in-spring-boot-rest",0,1,750,"2022-12-22","spring-boot, deployment, camunda, bpmn, dmn"
72811922,"How to complete a service task using camunda rest api","https://stackoverflow.com/questions/72811922/how-to-complete-a-service-task-using-camunda-rest-api",1,2,858,"2022-06-30","camunda"
74851636,"Start Camunda instance from React","https://stackoverflow.com/questions/74851636/start-camunda-instance-from-react",0,0,127,"2022-12-19","reactjs, spring-boot, grpc, camunda"
50179172,"Camunda set Execution Variable","https://stackoverflow.com/questions/50179172/camunda-set-execution-variable",1,2,1578,"2018-05-04","camunda, camunda-modeler"
70243566,"Helm Chart - Camunda","https://stackoverflow.com/questions/70243566/helm-chart-camunda",0,1,385,"2021-12-06","kubernetes-helm, camunda, helm3"
71750807,"How to populate camunda html form Select from Json","https://stackoverflow.com/questions/71750807/how-to-populate-camunda-html-form-select-from-json",1,1,349,"2022-04-05","camunda"
74653089,"Camunda DeploymentCache management","https://stackoverflow.com/questions/74653089/camunda-deploymentcache-management",0,1,224,"2022-12-02","java, camunda"
74598206,"How to access custom bpmn extension elements with camunda java api?","https://stackoverflow.com/questions/74598206/how-to-access-custom-bpmn-extension-elements-with-camunda-java-api",1,0,170,"2022-11-28","java, api, camunda, bpmn"
74595687,"I&#39;m learning Camunda . How to save a process XML document into act_ge_bytearray without deploying?","https://stackoverflow.com/questions/74595687/im-learning-camunda-how-to-save-a-process-xml-document-into-act-ge-bytearray",0,2,96,"2022-11-27","camunda"
73221943,"Ist it possible to assign a random time to camunda intermediate timer catch event?","https://stackoverflow.com/questions/73221943/ist-it-possible-to-assign-a-random-time-to-camunda-intermediate-timer-catch-even",0,1,349,"2022-08-03","groovy, camunda, bpmn"
74625418,"Necessary Camunda db tables for application to run","https://stackoverflow.com/questions/74625418/necessary-camunda-db-tables-for-application-to-run",0,1,89,"2022-11-30","spring, spring-boot, camunda, pg-dump, pg-dumpall"
74328178,"Manage BPMN processes without Camunda Cockpit?","https://stackoverflow.com/questions/74328178/manage-bpmn-processes-without-camunda-cockpit",1,1,212,"2022-11-05","java, camunda, bpmn, business-process-management, camunda-spin"
74632378,"is it possible to call a Microservice (spring boot) from a Camunda service Task?","https://stackoverflow.com/questions/74632378/is-it-possible-to-call-a-microservice-spring-boot-from-a-camunda-service-task",0,1,84,"2022-11-30","spring-boot, camunda"
74548020,"Dmn table variable rounding using Camunda and SpringBoot (double calculation precision problem)","https://stackoverflow.com/questions/74548020/dmn-table-variable-rounding-using-camunda-and-springboot-double-calculation-pre",0,1,61,"2022-11-23","java, spring-boot, camunda, dmn"
74538599,"Integrating spring cloud sleuth with camunda zeebe workers","https://stackoverflow.com/questions/74538599/integrating-spring-cloud-sleuth-with-camunda-zeebe-workers",0,0,164,"2022-11-22","java, spring-boot, camunda, spring-cloud-sleuth, zeebe"
73128638,"Set a correlation variable for receive task with camunda bpmn 2.0","https://stackoverflow.com/questions/73128638/set-a-correlation-variable-for-receive-task-with-camunda-bpmn-2-0",0,1,387,"2022-07-26","bpmn, camunda-modeler"
74500219,"NoSuchMethodError in Camunda when refreshing the page or when loging and out of the application","https://stackoverflow.com/questions/74500219/nosuchmethoderror-in-camunda-when-refreshing-the-page-or-when-loging-and-out-of",0,1,102,"2022-11-19","spring-boot, gradle, microservices, camunda"
74517770,"Message Buffering Camunda rabbitmq spring-boot","https://stackoverflow.com/questions/74517770/message-buffering-camunda-rabbitmq-spring-boot",0,1,152,"2022-11-21","message, camunda, buffering"
74484364,"I need a REST API Camunda ID user?","https://stackoverflow.com/questions/74484364/i-need-a-rest-api-camunda-id-user",0,1,131,"2022-11-17","camunda"
74472663,"Camunda dependent class as a separate Service Task","https://stackoverflow.com/questions/74472663/camunda-dependent-class-as-a-separate-service-task",0,1,125,"2022-11-17","java, spring-boot, camunda, camunda-modeler, camunda-spin"
74416722,"How to access input json variable in Camunda Script Task?","https://stackoverflow.com/questions/74416722/how-to-access-input-json-variable-in-camunda-script-task",0,1,374,"2022-11-12","groovy, camunda, camunda-modeler"
73812131,"Using input data to form a date for the output data in a DMN Camunda rule","https://stackoverflow.com/questions/73812131/using-input-data-to-form-a-date-for-the-output-data-in-a-dmn-camunda-rule",1,1,99,"2022-09-22","camunda, bpmn, rule-engine, dmn"
74372168,"How to classify/organize BPMN process definitions in Camunda","https://stackoverflow.com/questions/74372168/how-to-classify-organize-bpmn-process-definitions-in-camunda",0,1,92,"2022-11-09","camunda, bpmn"
74325690,"Create multiple DMN using Java Camunda Springboot starter","https://stackoverflow.com/questions/74325690/create-multiple-dmn-using-java-camunda-springboot-starter",1,1,311,"2022-11-05","camunda, bpmn"
74351641,"Map Rest Controller to Camunda Workflow","https://stackoverflow.com/questions/74351641/map-rest-controller-to-camunda-workflow",0,1,126,"2022-11-07","workflow, camunda, business-process-management, camunda-modeler"
74349485,"How conditially interrupt camunda process instance from event subprocess","https://stackoverflow.com/questions/74349485/how-conditially-interrupt-camunda-process-instance-from-event-subprocess",0,1,319,"2022-11-07","java, camunda, bpmn"
74314454,"Camunda not creating RunTimeService bean","https://stackoverflow.com/questions/74314454/camunda-not-creating-runtimeservice-bean",0,1,195,"2022-11-04","spring-boot, camunda, workflow-engine"
74276556,"Camunda plugin for open the callActivity&#39;s BPMN diagram in a new tab of Camunda Modeler Platform","https://stackoverflow.com/questions/74276556/camunda-plugin-for-open-the-callactivitys-bpmn-diagram-in-a-new-tab-of-camunda",1,0,140,"2022-11-01","node.js, camunda, camunda-modeler, bpmn.io, camunda-plugin"
74011331,"Using Jasmine Unit Testing within a complex workflow based platform similar to Camunda or activiti","https://stackoverflow.com/questions/74011331/using-jasmine-unit-testing-within-a-complex-workflow-based-platform-similar-to-c",0,1,236,"2022-10-10","javascript, unit-testing, jasmine, workflow, platform"
74150665,"Connecting to Camunda","https://stackoverflow.com/questions/74150665/connecting-to-camunda",0,1,301,"2022-10-21","camunda, camunda-modeler, zeebe"
71471699,"How to set timeout in camunda in Spring Boot?","https://stackoverflow.com/questions/71471699/how-to-set-timeout-in-camunda-in-spring-boot",0,1,850,"2022-03-14","java, spring, spring-boot, timeout, camunda"
72255784,"Camunda could not read xml from http-connector response in inline script","https://stackoverflow.com/questions/72255784/camunda-could-not-read-xml-from-http-connector-response-in-inline-script",1,1,233,"2022-05-16","xml, inline, camunda, camunda-modeler"
74139330,"Camunda ENGINE-16004 Exception while closing command context","https://stackoverflow.com/questions/74139330/camunda-engine-16004-exception-while-closing-command-context",0,2,1288,"2022-10-20","java, spring-boot, camunda"
74149893,"Camunda form not appearing in User task","https://stackoverflow.com/questions/74149893/camunda-form-not-appearing-in-user-task",0,0,277,"2022-10-21","java, spring-boot, camunda, camunda-modeler"
74145357,"When the BPMN process shoud start in the microservices architecture with Camunda orchestration","https://stackoverflow.com/questions/74145357/when-the-bpmn-process-shoud-start-in-the-microservices-architecture-with-camunda",0,1,84,"2022-10-20","microservices, camunda, bpmn, orchestration"
74068821,"Call a method in the nest.js project with Camunda (looking for an approach)","https://stackoverflow.com/questions/74068821/call-a-method-in-the-nest-js-project-with-camunda-looking-for-an-approach",0,1,145,"2022-10-14","node.js, nestjs, microservices, camunda"
74090996,"Camunda Run - How to query database with service task?","https://stackoverflow.com/questions/74090996/camunda-run-how-to-query-database-with-service-task",0,1,36,"2022-10-16","spring-boot, docker-compose, camunda"
74015268,"Camunda Keyclock Readiness Probe Failed: Failed to connect to localhost port 8080: Connection refused","https://stackoverflow.com/questions/74015268/camunda-keyclock-readiness-probe-failed-failed-to-connect-to-localhost-port-808",0,1,301,"2022-10-10","kubernetes, curl, kubernetes-helm, camunda, readinessprobe"
74023062,"How do I use round down function in Camunda literal expression?","https://stackoverflow.com/questions/74023062/how-do-i-use-round-down-function-in-camunda-literal-expression",0,1,137,"2022-10-10","camunda, camunda-modeler, dmn, feel-language"
74011844,"Changing the type of Exception thrown by Camunda","https://stackoverflow.com/questions/74011844/changing-the-type-of-exception-thrown-by-camunda",1,0,148,"2022-10-10","java, spring-boot, spring-transactions, camunda, bpmn"
74012195,"Camunda with variables in return","https://stackoverflow.com/questions/74012195/camunda-with-variables-in-return",0,0,228,"2022-10-10","json, request, response, camunda, dmn"
73936340,"Camunda external Java task: &quot;Cannot deserialize object in variable&quot;","https://stackoverflow.com/questions/73936340/camunda-external-java-task-cannot-deserialize-object-in-variable",1,2,1848,"2022-10-03","java, serialization, camunda"
45820618,"Camunda springboot project not deploying on Camunda-ee tomcat server","https://stackoverflow.com/questions/45820618/camunda-springboot-project-not-deploying-on-camunda-ee-tomcat-server",3,2,2868,"2017-08-22","spring, tomcat, spring-boot, camunda"
73812194,"How I can send a email with attachments in Camunda?","https://stackoverflow.com/questions/73812194/how-i-can-send-a-email-with-attachments-in-camunda",0,1,235,"2022-09-22","email, attachment, send, camunda"
70002326,"Internationalization of task comments using Camunda rest-engine","https://stackoverflow.com/questions/70002326/internationalization-of-task-comments-using-camunda-rest-engine",1,2,194,"2021-11-17","tomcat, camunda, business-process-management"
69223670,"Having duplicate instances of a process instead of just 1 (Camunda)","https://stackoverflow.com/questions/69223670/having-duplicate-instances-of-a-process-instead-of-just-1-camunda",0,1,516,"2021-09-17","camunda, bpmn"
65122814,"Unable to access camunda cockpit page","https://stackoverflow.com/questions/65122814/unable-to-access-camunda-cockpit-page",3,2,976,"2020-12-03","java, spring-boot, camunda"
73726682,"What is the way to show &quot;not equal&quot; in Camunda DMN?","https://stackoverflow.com/questions/73726682/what-is-the-way-to-show-not-equal-in-camunda-dmn",0,1,576,"2022-09-15","camunda-modeler, dmn"
73711746,"Why version of existing camunda workflows gets updated by adding a new workflow?","https://stackoverflow.com/questions/73711746/why-version-of-existing-camunda-workflows-gets-updated-by-adding-a-new-workflow",0,0,27,"2022-09-14","spring-boot, versioning, camunda"
73698139,"Is it safe to truncate ACT_RU_METER_LOG table in Camunda BPM?","https://stackoverflow.com/questions/73698139/is-it-safe-to-truncate-act-ru-meter-log-table-in-camunda-bpm",2,0,127,"2022-09-13","camunda, camunda-modeler"
73505742,"Camunda BPMN Fails on Execution due to Value too long for column TEXT_ VARCHAR(4000)","https://stackoverflow.com/questions/73505742/camunda-bpmn-fails-on-execution-due-to-value-too-long-for-column-text-varchar4",0,1,582,"2022-08-26","kotlin, camunda, bpmn"
61380270,"in Camunda, how can I differentiate a process Instance that terminated at ErrorEnd Event versus EndEvent?","https://stackoverflow.com/questions/61380270/in-camunda-how-can-i-differentiate-a-process-instance-that-terminated-at-errore",0,2,517,"2020-04-23","camunda"
73457770,"How to bind a Camunda ExternalTaskClient to a local port?","https://stackoverflow.com/questions/73457770/how-to-bind-a-camunda-externaltaskclient-to-a-local-port",3,2,153,"2022-08-23","java, camunda"
73453765,"What&#39;s the drawback of using Camunda Community edition vs Enterprise, in a production environment?","https://stackoverflow.com/questions/73453765/whats-the-drawback-of-using-camunda-community-edition-vs-enterprise-in-a-produ",1,1,486,"2022-08-23","production, camunda"
73490035,"how to handle nearly concurrent events on a camunda event gateway","https://stackoverflow.com/questions/73490035/how-to-handle-nearly-concurrent-events-on-a-camunda-event-gateway",0,1,164,"2022-08-25","camunda, bpmn, camunda-modeler"
73497779,"Detect Inputs from Groovy script in Camunda","https://stackoverflow.com/questions/73497779/detect-inputs-from-groovy-script-in-camunda",1,0,119,"2022-08-26","groovy, camunda, camunda-modeler"
73453908,"Intergrating spring boot and camunda","https://stackoverflow.com/questions/73453908/intergrating-spring-boot-and-camunda",0,0,63,"2022-08-23","spring-boot, camunda, camunda-modeler"
73448286,"Can Camunda be integrated with Apache Pulsar?","https://stackoverflow.com/questions/73448286/can-camunda-be-integrated-with-apache-pulsar",1,1,33,"2022-08-22","camunda, camunda-modeler, camunda-plugin"
73441215,"Is this scenario possible to implement in Camunda?","https://stackoverflow.com/questions/73441215/is-this-scenario-possible-to-implement-in-camunda",0,0,35,"2022-08-22","java, camunda"
73407006,"Allow camunda task completion by only candidate users/groups","https://stackoverflow.com/questions/73407006/allow-camunda-task-completion-by-only-candidate-users-groups",0,1,367,"2022-08-18","camunda, bpmn, camunda-modeler"
73418721,"NoSuchMethodError when switching from camunda extension to camunda base module","https://stackoverflow.com/questions/73418721/nosuchmethoderror-when-switching-from-camunda-extension-to-camunda-base-module",0,1,248,"2022-08-19","java, camunda"
73431340,"Camunda Timer Event with Time cycle Repeatation is not Working","https://stackoverflow.com/questions/73431340/camunda-timer-event-with-time-cycle-repeatation-is-not-working",1,0,527,"2022-08-20","java, spring, timer, camunda, camunda-modeler"
51751952,"Setup Camunda with Grails 3","https://stackoverflow.com/questions/51751952/setup-camunda-with-grails-3",0,2,149,"2018-08-08","spring-boot, grails, camunda"
73399333,"Camunda UI - Tasklist slider overlaps tasks in new Chrome/Edge versions","https://stackoverflow.com/questions/73399333/camunda-ui-tasklist-slider-overlaps-tasks-in-new-chrome-edge-versions",0,2,234,"2022-08-18","google-chrome, camunda, bpmn"
61060994,"Is there any way to customize rest api of camunda?","https://stackoverflow.com/questions/61060994/is-there-any-way-to-customize-rest-api-of-camunda",3,3,1288,"2020-04-06","camunda"
73346113,"Set Task to belong to another process in Camunda","https://stackoverflow.com/questions/73346113/set-task-to-belong-to-another-process-in-camunda",2,1,199,"2022-08-13","java, camunda"
73227463,"Trying to access the Rest API for the Camunda 8 Self hosted python","https://stackoverflow.com/questions/73227463/trying-to-access-the-rest-api-for-the-camunda-8-self-hosted-python",1,2,643,"2022-08-03","python, rest, camunda"
68896778,"When will camunda executeAsync() actually run","https://stackoverflow.com/questions/68896778/when-will-camunda-executeasync-actually-run",1,1,244,"2021-08-23","spring-boot, camunda, pcf"
73237701,"Camunda recover process from end state","https://stackoverflow.com/questions/73237701/camunda-recover-process-from-end-state",0,1,242,"2022-08-04","camunda"
73189328,"How do parallel multi instance loop work in Camunda 7.16.6","https://stackoverflow.com/questions/73189328/how-do-parallel-multi-instance-loop-work-in-camunda-7-16-6",1,1,2277,"2022-08-01","camunda, bpmn"
72706523,"How to deploy an embedded custom form with camunda modeler?","https://stackoverflow.com/questions/72706523/how-to-deploy-an-embedded-custom-form-with-camunda-modeler",1,1,512,"2022-06-21","camunda"
