"id_discussion","title","link","score","answer_count","view_count","creation_date","tags"
75434222,"JBPM + KeyCloak + Google auth does not map the user after authorization","https://stackoverflow.com/questions/75434222/jbpm-keycloak-google-auth-does-not-map-the-user-after-authorization",0,0,35,"2023-02-13","java, oauth-2.0, keycloak, jbpm, businesscentral"
75301503,"Error creating bean with name &#39;queryservice&#39; defined in classpath org/jbpm/springboot/autoconfigure/JBPMAutoConfiguration","https://stackoverflow.com/questions/75301503/error-creating-bean-with-name-queryservice-defined-in-classpath-org-jbpm-sprin",0,0,43,"2023-01-31","jbpm, business-process-management, kie, rhpam"
75257812,"Unable to start Evaluation process on jbpm","https://stackoverflow.com/questions/75257812/unable-to-start-evaluation-process-on-jbpm",2,0,98,"2023-01-27","java, wildfly, jbpm, kie, drools-guvnor"
44337467,"Setting up basic jBPM project without external repository","https://stackoverflow.com/questions/44337467/setting-up-basic-jbpm-project-without-external-repository",0,1,141,"2017-06-02","eclipse, maven, pom.xml, jbpm"
21771225,"Jboss server error : Failed to start service jboss.deployment.unit.&quot;jbpm-console.war&quot;","https://stackoverflow.com/questions/21771225/jboss-server-error-failed-to-start-service-jboss-deployment-unit-jbpm-console",20,7,135299,"2014-02-14","java, jboss, jboss7.x, jbpm"
74917595,"JBPM - Unable to upload local business-application-kjar to business central","https://stackoverflow.com/questions/74917595/jbpm-unable-to-upload-local-business-application-kjar-to-business-central",0,0,63,"2022-12-26","jbpm"
74765832,"JBPM task assign manually","https://stackoverflow.com/questions/74765832/jbpm-task-assign-manually",0,0,23,"2022-12-11","jboss, jbpm, kie, redhat-bpm"
74726223,"jBPM Workflow initiate performance issue while setting customSLADueDate","https://stackoverflow.com/questions/74726223/jbpm-workflow-initiate-performance-issue-while-setting-customsladuedate",0,0,20,"2022-12-08","performance, jbpm"
74618842,"JBPM TASK how to set business admin of a task","https://stackoverflow.com/questions/74618842/jbpm-task-how-to-set-business-admin-of-a-task",0,0,24,"2022-11-29","task, jbpm, reassign"
69442466,"JBPM 7.44 Task with correct owner returns &quot;no current match&quot;","https://stackoverflow.com/questions/69442466/jbpm-7-44-task-with-correct-owner-returns-no-current-match",0,2,98,"2021-10-04","jbpm"
74556755,"Will there be new releases from JBPM after 7.73.0?","https://stackoverflow.com/questions/74556755/will-there-be-new-releases-from-jbpm-after-7-73-0",0,1,162,"2022-11-24","jbpm, kie, kogito"
74523162,"JBPM - Locking When Accessing KieSession From Different Thread","https://stackoverflow.com/questions/74523162/jbpm-locking-when-accessing-kiesession-from-different-thread",0,0,24,"2022-11-21","multithreading, jbpm"
74462414,"JBPM: change a human task Image","https://stackoverflow.com/questions/74462414/jbpm-change-a-human-task-image",0,0,9,"2022-11-16","image, process, task, jbpm"
74392949,"JBPM Stackoverflow exception","https://stackoverflow.com/questions/74392949/jbpm-stackoverflow-exception",0,0,31,"2022-11-10","jbpm"
74368990,"how to get jbpm output variable?","https://stackoverflow.com/questions/74368990/how-to-get-jbpm-output-variable",0,0,59,"2022-11-08","drools, jbpm, bpmn, kie, business-process"
74276745,"How to connect Eclipse JBPM projectr with external Database Oracle","https://stackoverflow.com/questions/74276745/how-to-connect-eclipse-jbpm-projectr-with-external-database-oracle",0,1,25,"2022-11-01","database, oracle, eclipse, jbpm"
73831916,"jbpm - cannot handle exceptions in subprocess as it immediately throws and exits","https://stackoverflow.com/questions/73831916/jbpm-cannot-handle-exceptions-in-subprocess-as-it-immediately-throws-and-exits",0,1,154,"2022-09-23","java, exception, quarkus, jbpm, kogito"
72811238,"JBPM business central error After configuring database security domain","https://stackoverflow.com/questions/72811238/jbpm-business-central-error-after-configuring-database-security-domain",0,2,541,"2022-06-30","wildfly, jbpm, business-process-management, kie-server, businesscentral"
73623955,"JBPM 7.31 how to expose a REST service to close task","https://stackoverflow.com/questions/73623955/jbpm-7-31-how-to-expose-a-rest-service-to-close-task",0,2,91,"2022-09-06","rest, service, task, customization, jbpm"
73540529,"JBPM 7.31 catch reassign event","https://stackoverflow.com/questions/73540529/jbpm-7-31-catch-reassign-event",1,1,42,"2022-08-30","events, try-catch, jbpm, reassign"
73608183,"JBPM History of Task potential Owner","https://stackoverflow.com/questions/73608183/jbpm-history-of-task-potential-owner",3,0,72,"2022-09-05","task, history, jbpm, reassign"
73531390,"JBPM 7.31 reassign notifications","https://stackoverflow.com/questions/73531390/jbpm-7-31-reassign-notifications",1,1,49,"2022-08-29","notifications, task, jbpm, reassign"
73492271,"JBPM JobExecutor not working on PCF but working in local","https://stackoverflow.com/questions/73492271/jbpm-jobexecutor-not-working-on-pcf-but-working-in-local",0,0,42,"2022-08-25","drools, jbpm, drools-kie-server, kie-server"
73469797,"JBPM 7.31, automatically skip human task after due date","https://stackoverflow.com/questions/73469797/jbpm-7-31-automatically-skip-human-task-after-due-date",1,1,128,"2022-08-24","process, jbpm, skip"
73275452,"JBPM REST API Retrieve tasks","https://stackoverflow.com/questions/73275452/jbpm-rest-api-retrieve-tasks",0,1,153,"2022-08-08","api, rest, task, jbpm"
73224327,"jbpm how to create a new space on jbpm, missing &quot;create project&quot; option on business central projects UI","https://stackoverflow.com/questions/73224327/jbpm-how-to-create-a-new-space-on-jbpm-missing-create-project-option-on-busin",0,0,59,"2022-08-03","jbpm"
73213598,"jbpm 7.73.0 local installation AccessDeniedException on write.lock of newly created application","https://stackoverflow.com/questions/73213598/jbpm-7-73-0-local-installation-accessdeniedexception-on-write-lock-of-newly-crea",0,0,116,"2022-08-02","jbpm"
69500906,"Hibernate &quot;String or binary data would be truncated&quot; exception on JBPM process variable","https://stackoverflow.com/questions/69500906/hibernate-string-or-binary-data-would-be-truncated-exception-on-jbpm-process-v",0,3,170,"2021-10-08","hibernate, jbpm"
72977445,"ClassCastException: jbpm workflow is failing on last task/node after workflow diagram updated","https://stackoverflow.com/questions/72977445/classcastexception-jbpm-workflow-is-failing-on-last-task-node-after-workflow-di",1,0,190,"2022-07-14","java, jboss, drools, jbpm, bpmn"
72965521,"jbpm server 7.72 deployed on CentOS - Jboss doesnt run even on default H2 db","https://stackoverflow.com/questions/72965521/jbpm-server-7-72-deployed-on-centos-jboss-doesnt-run-even-on-default-h2-db",0,0,28,"2022-07-13","jboss, jbpm"
72633906,"Implement a JBPM process with two starting messages","https://stackoverflow.com/questions/72633906/implement-a-jbpm-process-with-two-starting-messages",0,1,55,"2022-06-15","jbpm, businesscentral"
72765780,"Can&#39;t connect JBPM service to Postgress service, both are using the same container","https://stackoverflow.com/questions/72765780/cant-connect-jbpm-service-to-postgress-service-both-are-using-the-same-contain",0,1,194,"2022-06-26","java, postgresql, docker, jbpm, icmp"
60409715,"Convert json rest response to Data Object jBPM (Unable to transform respose to object)","https://stackoverflow.com/questions/60409715/convert-json-rest-response-to-data-object-jbpm-unable-to-transform-respose-to-o",0,1,1326,"2020-02-26","java, json, rest, response, jbpm"
72620905,"Does DROOLS / JBPM Workbench support pre-commit hooks?","https://stackoverflow.com/questions/72620905/does-drools-jbpm-workbench-support-pre-commit-hooks",0,0,23,"2022-06-14","git, drools"
50225713,"JBPM Deadlines with Multi Instance","https://stackoverflow.com/questions/50225713/jbpm-deadlines-with-multi-instance",1,0,112,"2018-05-07","jbpm, deadlines"
67805428,"How to fix this version of the Java Runtime only recognizes class file versions up to 52.0 in jbpm","https://stackoverflow.com/questions/67805428/how-to-fix-this-version-of-the-java-runtime-only-recognizes-class-file-versions",0,2,6397,"2021-06-02","java, wildfly, event-listener, jbpm"
72294262,"OptimisticLockException in JBPM","https://stackoverflow.com/questions/72294262/optimisticlockexception-in-jbpm",3,0,177,"2022-05-18","java, spring-boot, jpa, spring-data-jpa, jbpm"
61167585,"Login failed: Not Authorized,Login as Another user Error in Business-Central JBPM","https://stackoverflow.com/questions/61167585/login-failed-not-authorized-login-as-another-user-error-in-business-central-jbp",0,1,2785,"2020-04-12","jbpm"
60506227,"Starting jbpm process with REST API with parameters and document attachment","https://stackoverflow.com/questions/60506227/starting-jbpm-process-with-rest-api-with-parameters-and-document-attachment",0,1,626,"2020-03-03","rest, jboss, wildfly, redhat, jbpm"
66904642,"JBPM - The &#39;Processinstacelog&#39; table is showing status as integer instead of text datatype in Psotgres DB","https://stackoverflow.com/questions/66904642/jbpm-the-processinstacelog-table-is-showing-status-as-integer-instead-of-tex",0,1,254,"2021-04-01","postgresql, jbpm, kie-server"
71841770,"JBPM on docker with postgres and bytea instead of oid","https://stackoverflow.com/questions/71841770/jbpm-on-docker-with-postgres-and-bytea-instead-of-oid",0,1,189,"2022-04-12","postgresql, jbpm"
71834398,"Transitive dependency problem with JBPM, JBoss and RestEasy?","https://stackoverflow.com/questions/71834398/transitive-dependency-problem-with-jbpm-jboss-and-resteasy",0,1,396,"2022-04-11","java, maven, resteasy, jbpm, jboss-eap-7"
27910474,"Terminate process at any step (jbpm)","https://stackoverflow.com/questions/27910474/terminate-process-at-any-step-jbpm",1,3,3024,"2015-01-12","jbpm"
64914002,"How to create a user by API or Programmatically in jbpm rhpam BPMN kie-server","https://stackoverflow.com/questions/64914002/how-to-create-a-user-by-api-or-programmatically-in-jbpm-rhpam-bpmn-kie-server",2,2,571,"2020-11-19","java, jbpm, kie, drools-kie-server, kie-server"
68559454,"Async Tasks in jBPM with Custom Work Item Handlers","https://stackoverflow.com/questions/68559454/async-tasks-in-jbpm-with-custom-work-item-handlers",1,1,372,"2021-07-28","spring, executorservice, jbpm, kie-server"
46638227,"How to get Potential Owner from task summary - JBPM 6.5","https://stackoverflow.com/questions/46638227/how-to-get-potential-owner-from-task-summary-jbpm-6-5",0,1,616,"2017-10-08","task, jbpm, business-process-management, kie-workbench"
71122677,"JBPM - Why task instances moved to Exited status?","https://stackoverflow.com/questions/71122677/jbpm-why-task-instances-moved-to-exited-status",0,1,51,"2022-02-15","jbpm"
70969503,"jbpm persist process in file and kieserver","https://stackoverflow.com/questions/70969503/jbpm-persist-process-in-file-and-kieserver",0,1,72,"2022-02-03","java, automation, jbpm, bpmn, kie-server"
70281146,"Registering PostUpdateEventListener for Hibernate within JBPM without rebuilding JBPM","https://stackoverflow.com/questions/70281146/registering-postupdateeventlistener-for-hibernate-within-jbpm-without-rebuilding",1,1,115,"2021-12-08","java, hibernate, jbpm, kie"
64847016,"Is there a way to get complete tasks from JBPM 7 using its REST API","https://stackoverflow.com/questions/64847016/is-there-a-way-to-get-complete-tasks-from-jbpm-7-using-its-rest-api",0,3,568,"2020-11-15","rest, process, jbpm"
70786019,"How to change database from h2 to MySql in JBPM","https://stackoverflow.com/questions/70786019/how-to-change-database-from-h2-to-mysql-in-jbpm",2,1,377,"2022-01-20","mysql, database, configuration, h2, jbpm"
70313317,"How to bypass Authentication in Latest JBPM 7.62","https://stackoverflow.com/questions/70313317/how-to-bypass-authentication-in-latest-jbpm-7-62",0,1,449,"2021-12-11","jbpm, business-process-management, kie, drools-kie-server, kie-server"
70289015,"jbpm create process using Fluent API？","https://stackoverflow.com/questions/70289015/jbpm-create-process-using-fluent-api",0,1,148,"2021-12-09","drools, jbpm"
70269532,"How to call a setter method in the Data Assignments I/O in a jbpm task?","https://stackoverflow.com/questions/70269532/how-to-call-a-setter-method-in-the-data-assignments-i-o-in-a-jbpm-task",1,1,188,"2021-12-07","java, jbpm, bpmn, kie"
70249481,"GET Rest API Stuck - Read Timeout Error - JBPM / Kie Server","https://stackoverflow.com/questions/70249481/get-rest-api-stuck-read-timeout-error-jbpm-kie-server",0,1,617,"2021-12-06","java, rest, jbpm, kie-server"
62027214,"Embedded JBPM 6.4 TO RHPAM 7.4 Rest api migration","https://stackoverflow.com/questions/62027214/embedded-jbpm-6-4-to-rhpam-7-4-rest-api-migration",0,2,228,"2020-05-26","jboss7.x, jbpm, redhat-bpm"
69903877,"jBPM Runtime Strategy and Timer Events","https://stackoverflow.com/questions/69903877/jbpm-runtime-strategy-and-timer-events",0,1,313,"2021-11-09","jbpm, bpmn"
70054144,"Import and Export JBPM 7.59 Processes","https://stackoverflow.com/questions/70054144/import-and-export-jbpm-7-59-processes",0,1,214,"2021-11-21","jboss, jbpm, kie, drools-kie-server, kie-server"
70064455,"JBPM users and roles disabled for admin user","https://stackoverflow.com/questions/70064455/jbpm-users-and-roles-disabled-for-admin-user",0,1,103,"2021-11-22","jboss, jbpm"
69740547,"JBPM project never finishes building","https://stackoverflow.com/questions/69740547/jbpm-project-never-finishes-building",0,1,157,"2021-10-27","jbpm"
69593311,"JBPM Transaction timeout - completed with multiple threads in progress","https://stackoverflow.com/questions/69593311/jbpm-transaction-timeout-completed-with-multiple-threads-in-progress",0,0,570,"2021-10-16","spring, jbpm, redhat-bpm"
69682641,"JBPM Rest payload with float value","https://stackoverflow.com/questions/69682641/jbpm-rest-payload-with-float-value",0,1,83,"2021-10-22","api, rest, jbpm"
69637907,"Installing maven dependencies for JBPM casefile services","https://stackoverflow.com/questions/69637907/installing-maven-dependencies-for-jbpm-casefile-services",0,1,51,"2021-10-19","maven, jbpm"
60568782,"JBPM : problem with transitive dependencies of custom work item handler","https://stackoverflow.com/questions/60568782/jbpm-problem-with-transitive-dependencies-of-custom-work-item-handler",5,2,338,"2020-03-06","jbpm"
69501039,"JBPM Business Central Admin icon (Gear Icon) not shown - JBPM 7.56.0","https://stackoverflow.com/questions/69501039/jbpm-business-central-admin-icon-gear-icon-not-shown-jbpm-7-56-0",0,0,37,"2021-10-08","authentication, authorization, admin, jbpm, kie-workbench"
69419725,"JBPM - How to implement Task Notification Based on DB Users - JBPM 7.56.0","https://stackoverflow.com/questions/69419725/jbpm-how-to-implement-task-notification-based-on-db-users-jbpm-7-56-0",0,1,276,"2021-10-02","notifications, task, drools, jbpm"
69312799,"jBPM: running on JRE and not on JDK","https://stackoverflow.com/questions/69312799/jbpm-running-on-jre-and-not-on-jdk",0,0,94,"2021-09-24","jbpm"
68779796,"jBPM Business Application: not able to get REST server (error 500)","https://stackoverflow.com/questions/68779796/jbpm-business-application-not-able-to-get-rest-server-error-500",0,1,519,"2021-08-13","java, spring, spring-boot, jbpm, kie"
29522331,"Error: Creating directories for /.niogit/system.git failed deploying jbpm-console.war on Wildfly-8.1.0.Final","https://stackoverflow.com/questions/29522331/error-creating-directories-for-niogit-system-git-failed-deploying-jbpm-consol",0,3,3687,"2015-04-08","linux, drools, wildfly, jbpm, jgit"
62071355,"Exporting a Process from jBPM","https://stackoverflow.com/questions/62071355/exporting-a-process-from-jbpm",0,1,1075,"2020-05-28","jbpm, business-process-management"
68205199,"How to add custom method in a java code for event listener code in jbpm","https://stackoverflow.com/questions/68205199/how-to-add-custom-method-in-a-java-code-for-event-listener-code-in-jbpm",0,0,87,"2021-07-01","java, logging, addeventlistener, jbpm"
68162543,"jBPM creating duplicate tasks after timer event : Multiple instances running","https://stackoverflow.com/questions/68162543/jbpm-creating-duplicate-tasks-after-timer-event-multiple-instances-running",0,0,99,"2021-06-28","hibernate, drools, jbpm, kie, bitronix"
67809303,"JBPM Deployments in Real Time","https://stackoverflow.com/questions/67809303/jbpm-deployments-in-real-time",0,1,96,"2021-06-02","jbpm"
60146410,"How to execute a jbpm business process from a workitem handler","https://stackoverflow.com/questions/60146410/how-to-execute-a-jbpm-business-process-from-a-workitem-handler",0,1,291,"2020-02-10","jbpm"
58592994,"Configure jbpm (version 7.28.0) server start with Mssql","https://stackoverflow.com/questions/58592994/configure-jbpm-version-7-28-0-server-start-with-mssql",0,2,910,"2019-10-28","sql-server-2005, jbpm, mssql-jdbc"
67821662,"How to configure email properties in JBoss JBPM / WildFly?","https://stackoverflow.com/questions/67821662/how-to-configure-email-properties-in-jboss-jbpm-wildfly",0,1,224,"2021-06-03","java, jboss, wildfly, classpath, jbpm"
67605957,"JBPM with Spring as backend service not evaluating #{expression}","https://stackoverflow.com/questions/67605957/jbpm-with-spring-as-backend-service-not-evaluating-expression",0,0,165,"2021-05-19","java, spring, jbpm, kie-server"
67735906,"How to release connection in jbpm","https://stackoverflow.com/questions/67735906/how-to-release-connection-in-jbpm",1,0,56,"2021-05-28","java, rest, jbpm, httpconnection"
23937437,"jBPM 6 How to assign process definition to specific users or groups","https://stackoverflow.com/questions/23937437/jbpm-6-how-to-assign-process-definition-to-specific-users-or-groups",0,1,375,"2014-05-29","jbpm"
67688364,"How to use a Data Object created in business central ui on a custom Work Item Handler in jBPM?","https://stackoverflow.com/questions/67688364/how-to-use-a-data-object-created-in-business-central-ui-on-a-custom-work-item-ha",1,1,126,"2021-05-25","java, jbpm, kie"
57359413,"Importing classes from dependencies to JBPM process in JBPM 7.23","https://stackoverflow.com/questions/57359413/importing-classes-from-dependencies-to-jbpm-process-in-jbpm-7-23",0,3,348,"2019-08-05","jbpm"
67325168,"Invoking spring bean for jbpm service task","https://stackoverflow.com/questions/67325168/invoking-spring-bean-for-jbpm-service-task",0,1,156,"2021-04-29","jbpm"
67535065,"jBPM: process deployment via API","https://stackoverflow.com/questions/67535065/jbpm-process-deployment-via-api",1,1,355,"2021-05-14","java, jbpm"
67467237,"org.postgresql.util.PSQLException: Large Objects may not be used in auto-commit mode Error with JBPM 4.4","https://stackoverflow.com/questions/67467237/org-postgresql-util-psqlexception-large-objects-may-not-be-used-in-auto-commit",0,2,722,"2021-05-10","postgresql, hibernate, transactions, jbpm, lob"
51752313,"Circular dependency while embedding jbpm 7.9 in spring boot 2.0.4","https://stackoverflow.com/questions/51752313/circular-dependency-while-embedding-jbpm-7-9-in-spring-boot-2-0-4",1,1,284,"2018-08-08","java, spring-boot, jbpm, kie"
67483881,"How to switch from default H2 DB of jBPM to another Database like MariaDB?","https://stackoverflow.com/questions/67483881/how-to-switch-from-default-h2-db-of-jbpm-to-another-database-like-mariadb",0,2,312,"2021-05-11","java, jdbc, jboss, mariadb, jbpm"
67489218,"JBPM Community or Enterprise Edition for Real time projects","https://stackoverflow.com/questions/67489218/jbpm-community-or-enterprise-edition-for-real-time-projects",0,1,94,"2021-05-11","jbpm"
67410890,"JBPM 7: How to get login user information","https://stackoverflow.com/questions/67410890/jbpm-7-how-to-get-login-user-information",0,1,292,"2021-05-05","jboss, jbpm"
67401670,"How to call a getter method in the Data Assignments I/O in a jbpm task?","https://stackoverflow.com/questions/67401670/how-to-call-a-getter-method-in-the-data-assignments-i-o-in-a-jbpm-task",3,1,143,"2021-05-05","java, jbpm, bpmn, kie"
67316784,"jBPM restricting workspaces","https://stackoverflow.com/questions/67316784/jbpm-restricting-workspaces",0,1,31,"2021-04-29","jboss, wildfly, jbpm"
66942701,"How to run JBPM 7.48 on Websphere 9.5","https://stackoverflow.com/questions/66942701/how-to-run-jbpm-7-48-on-websphere-9-5",0,1,54,"2021-04-04","java, webserver, websphere, jbpm"
29899109,"Customize jBPM KIE Workbench Home Page","https://stackoverflow.com/questions/29899109/customize-jbpm-kie-workbench-home-page",0,1,662,"2015-04-27","jbpm"
26403051,"Jbpm complete task with params - Map is empty","https://stackoverflow.com/questions/26403051/jbpm-complete-task-with-params-map-is-empty",0,1,1350,"2014-10-16","java, rest, jbpm"
67108761,"Why swagger jbpm documentation has been recently drastically reduced?","https://stackoverflow.com/questions/67108761/why-swagger-jbpm-documentation-has-been-recently-drastically-reduced",2,1,268,"2021-04-15","swagger, jbpm"
66967000,"JBPM 7.43: How to handle selected change item in ListBox dynamically?","https://stackoverflow.com/questions/66967000/jbpm-7-43-how-to-handle-selected-change-item-in-listbox-dynamically",0,1,69,"2021-04-06","jboss, workflow, jbpm"
64214744,"jBPM Login Failed: Not Authorized: All of the pre-defined users dont work","https://stackoverflow.com/questions/64214744/jbpm-login-failed-not-authorized-all-of-the-pre-defined-users-dont-work",0,1,780,"2020-10-05","drools, jbpm, kie-workbench"
67130513,"Fixing Docker &quot;build from&quot; failure on repo (insufficient_scope: authorization failed) where &quot;docker pull&quot; (of JBPM) succeeds","https://stackoverflow.com/questions/67130513/fixing-docker-build-from-failure-on-repo-insufficient-scope-authorization-fa",1,0,2127,"2021-04-16","docker, dockerfile, jbpm"
60487447,"calling POST request through jBPM","https://stackoverflow.com/questions/60487447/calling-post-request-through-jbpm",1,1,482,"2020-03-02","jbpm"
66711433,"Authenticate jBPM through the Identity gateway","https://stackoverflow.com/questions/66711433/authenticate-jbpm-through-the-identity-gateway",0,1,152,"2021-03-19","jboss, identityserver4, keycloak, openid-connect, jbpm"
66797363,"How to print logs in jsonformat with metadata field in jbpm/wildfly?","https://stackoverflow.com/questions/66797363/how-to-print-logs-in-jsonformat-with-metadata-field-in-jbpm-wildfly",0,0,286,"2021-03-25","java, logging, wildfly, jbpm"
56968427,"JBPM/Keycloak integrated environment, Task List is not given when requested via Workbench","https://stackoverflow.com/questions/56968427/jbpm-keycloak-integrated-environment-task-list-is-not-given-when-requested-via",0,1,198,"2019-07-10","keycloak, jbpm"
66561889,"Execute a command file in jBPM","https://stackoverflow.com/questions/66561889/execute-a-command-file-in-jbpm",0,1,153,"2021-03-10","java, jboss, workflow, drools, jbpm"
66423538,"Changing the favicon in the JBPM web client","https://stackoverflow.com/questions/66423538/changing-the-favicon-in-the-jbpm-web-client",0,1,52,"2021-03-01","jboss, redhat, jbpm, business-process-management"
66548142,"How can I stop maven-compiler-plugin altering version of dependency when building with JBPM libraries?","https://stackoverflow.com/questions/66548142/how-can-i-stop-maven-compiler-plugin-altering-version-of-dependency-when-buildin",0,0,53,"2021-03-09","maven, maven-plugin, jbpm, fasterxml"
66497767,"Errors when deploying kjar to jBPM/KieServer","https://stackoverflow.com/questions/66497767/errors-when-deploying-kjar-to-jbpm-kieserver",1,1,1462,"2021-03-05","jboss, drools, jbpm"
66517786,"JBPM Swagger UI and my REST services produces 403 (Forbidden) on remote calls on JBoss EAP 7.3.0 with JBPM 7.44","https://stackoverflow.com/questions/66517786/jbpm-swagger-ui-and-my-rest-services-produces-403-forbidden-on-remote-calls-on",0,1,435,"2021-03-07","rest, jboss, swagger, jbpm"
22236722,"NoSuchMethodError WSDLReader.readWSDL in JBPM WorkItemHandler","https://stackoverflow.com/questions/22236722/nosuchmethoderror-wsdlreader-readwsdl-in-jbpm-workitemhandler",1,4,8620,"2014-03-06","web-services, jbpm, business-process-management"
