id_discussion,title,link,score,answer_count,view_count,creation_date,tags
35350224,modelio does not import overture uml exported file,https://stackoverflow.com/questions/35350224/modelio-does-not-import-overture-uml-exported-file,1,0,259,2016-02-11 16:18:43,"uml, modelio, vdm++"
35267566,Modelio : default stereotypes are unavailable,https://stackoverflow.com/questions/35267566/modelio-default-stereotypes-are-unavailable,0,1,282,2016-02-08 05:37:33,"stereotype, modelio"
35159622,Generating the otherEntityField From Modelio using jhipster-uml on a one-to-many relationship,https://stackoverflow.com/questions/35159622/generating-the-otherentityfield-from-modelio-using-jhipster-uml-on-a-one-to-many,0,1,369,2016-02-02 12:10:01,"uml, jhipster, modelio"
34829314,How to insert a 2D attribute in a class diagram using Modelio tool?,https://stackoverflow.com/questions/34829314/how-to-insert-a-2d-attribute-in-a-class-diagram-using-modelio-tool,0,1,498,2016-01-16 11:33:06,"class-diagram, modelio"
34862448,Validations within Modelio to use with jhipster-uml,https://stackoverflow.com/questions/34862448/validations-within-modelio-to-use-with-jhipster-uml,0,1,343,2016-01-18 14:22:43,"jhipster, modelio"
33997559,How to add DateTime (from joda library) to Modelio and generate entity using jhipster-uml,https://stackoverflow.com/questions/33997559/how-to-add-datetime-from-joda-library-to-modelio-and-generate-entity-using-jhi,0,1,421,2015-11-30 06:28:12,"uml, jhipster, modelio"
30762113,How to convert from ModelIO MDLMesh to SceneKit SCNGeometry and back?,https://stackoverflow.com/questions/30762113/how-to-convert-from-modelio-mdlmesh-to-scenekit-scngeometry-and-back,1,1,1466,2015-06-10 11:27:15,"ios, objective-c, swift, scenekit, modelio"
32636520,ld: framework not found ModelIO for architecture x86_64 when compiling my app,https://stackoverflow.com/questions/32636520/ld-framework-not-found-modelio-for-architecture-x86-64-when-compiling-my-app,1,1,1423,2015-09-17 12:32:02,xcode
31952255,How do I set attribute length in Modelio?,https://stackoverflow.com/questions/31952255/how-do-i-set-attribute-length-in-modelio,1,1,1390,2015-08-11 16:25:54,modelio
30412221,Modelio state machine : using operations,https://stackoverflow.com/questions/30412221/modelio-state-machine-using-operations,0,1,273,2015-05-23 06:40:04,"state, modelio"
30349407,Which files should be include/ignore for modelio,https://stackoverflow.com/questions/30349407/which-files-should-be-include-ignore-for-modelio,3,1,393,2015-05-20 07:16:18,"git, modelio"
24233806,Generate java code in modelio,https://stackoverflow.com/questions/24233806/generate-java-code-in-modelio,2,2,3062,2014-06-15 15:26:41,"java, uml, modelio"
25759740,Modelio close/crash without messages,https://stackoverflow.com/questions/25759740/modelio-close-crash-without-messages,0,0,319,2014-09-10 02:34:08,"java, jvm, glib, modelio"
22324308,Modelio menu doesn&#39;t show up after upgrading to 13.10,https://stackoverflow.com/questions/22324308/modelio-menu-doesnt-show-up-after-upgrading-to-13-10,0,1,180,2014-03-11 06:24:24,"menu, ubuntu-13.10, modelio"
22455472,Is there a way to import an ArgoUML model into Modelio?,https://stackoverflow.com/questions/22455472/is-there-a-way-to-import-an-argouml-model-into-modelio,2,1,844,2014-03-17 08:22:12,"interop, uml, argouml, modelio"
