id_discussion,title,link,score,answer_count,view_count,creation_date,tags
69419725,JBPM - How to implement Task Notification Based on DB Users - JBPM 7.56.0,https://stackoverflow.com/questions/69419725/jbpm-how-to-implement-task-notification-based-on-db-users-jbpm-7-56-0,0,1,286,2021-10-02 14:45:56,"notifications, task, drools, jbpm"
69312799,jBPM: running on JRE and not on JDK,https://stackoverflow.com/questions/69312799/jbpm-running-on-jre-and-not-on-jdk,0,0,97,2021-09-24 04:37:02,jbpm
68779796,jBPM Business Application: not able to get REST server (error 500),https://stackoverflow.com/questions/68779796/jbpm-business-application-not-able-to-get-rest-server-error-500,0,1,523,2021-08-13 21:07:06,"java, spring, spring-boot, jbpm, kie"
29522331,Error: Creating directories for /.niogit/system.git failed deploying jbpm-console.war on Wildfly-8.1.0.Final,https://stackoverflow.com/questions/29522331/error-creating-directories-for-niogit-system-git-failed-deploying-jbpm-consol,0,3,3701,2015-04-08 13:16:58,"linux, drools, wildfly, jbpm, jgit"
62071355,Exporting a Process from jBPM,https://stackoverflow.com/questions/62071355/exporting-a-process-from-jbpm,0,1,1097,2020-05-28 12:54:59,"jbpm, business-process-management"
68205199,How to add custom method in a java code for event listener code in jbpm,https://stackoverflow.com/questions/68205199/how-to-add-custom-method-in-a-java-code-for-event-listener-code-in-jbpm,0,0,88,2021-07-01 01:17:38,"java, logging, addeventlistener, jbpm"
68162543,jBPM creating duplicate tasks after timer event : Multiple instances running,https://stackoverflow.com/questions/68162543/jbpm-creating-duplicate-tasks-after-timer-event-multiple-instances-running,0,0,100,2021-06-28 06:26:36,"hibernate, drools, jbpm, kie, bitronix"
67809303,JBPM Deployments in Real Time,https://stackoverflow.com/questions/67809303/jbpm-deployments-in-real-time,0,1,100,2021-06-02 11:46:26,jbpm
60146410,How to execute a jbpm business process from a workitem handler,https://stackoverflow.com/questions/60146410/how-to-execute-a-jbpm-business-process-from-a-workitem-handler,0,1,297,2020-02-10 03:14:39,jbpm
58592994,Configure jbpm (version 7.28.0) server start with Mssql,https://stackoverflow.com/questions/58592994/configure-jbpm-version-7-28-0-server-start-with-mssql,0,2,916,2019-10-28 09:42:49,"sql-server-2005, jbpm, mssql-jdbc"
67821662,How to configure email properties in JBoss JBPM / WildFly?,https://stackoverflow.com/questions/67821662/how-to-configure-email-properties-in-jboss-jbpm-wildfly,0,1,226,2021-06-03 07:40:33,"java, jboss, wildfly, classpath, jbpm"
67605957,JBPM with Spring as backend service not evaluating #{expression},https://stackoverflow.com/questions/67605957/jbpm-with-spring-as-backend-service-not-evaluating-expression,0,0,168,2021-05-19 10:10:15,"java, spring, jbpm, kie-server"
67735906,How to release connection in jbpm,https://stackoverflow.com/questions/67735906/how-to-release-connection-in-jbpm,1,0,56,2021-05-28 04:01:33,"java, rest, jbpm, httpconnection"
23937437,jBPM 6 How to assign process definition to specific users or groups,https://stackoverflow.com/questions/23937437/jbpm-6-how-to-assign-process-definition-to-specific-users-or-groups,0,1,376,2014-05-29 10:49:22,jbpm
67688364,How to use a Data Object created in business central ui on a custom Work Item Handler in jBPM?,https://stackoverflow.com/questions/67688364/how-to-use-a-data-object-created-in-business-central-ui-on-a-custom-work-item-ha,1,1,130,2021-05-25 07:53:46,"java, jbpm, kie"
57359413,Importing classes from dependencies to JBPM process in JBPM 7.23,https://stackoverflow.com/questions/57359413/importing-classes-from-dependencies-to-jbpm-process-in-jbpm-7-23,0,3,360,2019-08-05 08:15:58,jbpm
67325168,Invoking spring bean for jbpm service task,https://stackoverflow.com/questions/67325168/invoking-spring-bean-for-jbpm-service-task,0,1,168,2021-04-29 16:17:29,jbpm
67535065,jBPM: process deployment via API,https://stackoverflow.com/questions/67535065/jbpm-process-deployment-via-api,1,1,361,2021-05-14 08:20:59,"java, jbpm"
67467237,org.postgresql.util.PSQLException: Large Objects may not be used in auto-commit mode Error with JBPM 4.4,https://stackoverflow.com/questions/67467237/org-postgresql-util-psqlexception-large-objects-may-not-be-used-in-auto-commit,0,2,736,2021-05-10 03:32:11,"postgresql, hibernate, transactions, jbpm, lob"
51752313,Circular dependency while embedding jbpm 7.9 in spring boot 2.0.4,https://stackoverflow.com/questions/51752313/circular-dependency-while-embedding-jbpm-7-9-in-spring-boot-2-0-4,1,1,289,2018-08-08 12:20:49,"java, spring-boot, jbpm, kie"
67483881,How to switch from default H2 DB of jBPM to another Database like MariaDB?,https://stackoverflow.com/questions/67483881/how-to-switch-from-default-h2-db-of-jbpm-to-another-database-like-mariadb,0,2,316,2021-05-11 04:18:07,"java, jdbc, jboss, mariadb, jbpm"
67489218,JBPM Community or Enterprise Edition for Real time projects,https://stackoverflow.com/questions/67489218/jbpm-community-or-enterprise-edition-for-real-time-projects,0,1,97,2021-05-11 09:51:54,jbpm
67410890,JBPM 7: How to get login user information,https://stackoverflow.com/questions/67410890/jbpm-7-how-to-get-login-user-information,0,1,295,2021-05-05 20:59:44,"jboss, jbpm"
67401670,How to call a getter method in the Data Assignments I/O in a jbpm task?,https://stackoverflow.com/questions/67401670/how-to-call-a-getter-method-in-the-data-assignments-i-o-in-a-jbpm-task,3,1,148,2021-05-05 07:48:10,"java, jbpm, bpmn, kie"
67316784,jBPM restricting workspaces,https://stackoverflow.com/questions/67316784/jbpm-restricting-workspaces,0,1,32,2021-04-29 06:48:38,"jboss, wildfly, jbpm"
66942701,How to run JBPM 7.48 on Websphere 9.5,https://stackoverflow.com/questions/66942701/how-to-run-jbpm-7-48-on-websphere-9-5,0,1,61,2021-04-04 10:11:25,"java, webserver, websphere, jbpm"
29899109,Customize jBPM KIE Workbench Home Page,https://stackoverflow.com/questions/29899109/customize-jbpm-kie-workbench-home-page,0,1,664,2015-04-27 09:54:21,jbpm
26403051,Jbpm complete task with params - Map is empty,https://stackoverflow.com/questions/26403051/jbpm-complete-task-with-params-map-is-empty,0,1,1352,2014-10-16 06:16:41,"java, rest, jbpm"
67108761,Why swagger jbpm documentation has been recently drastically reduced?,https://stackoverflow.com/questions/67108761/why-swagger-jbpm-documentation-has-been-recently-drastically-reduced,2,1,275,2021-04-15 07:46:55,"swagger, jbpm"
66967000,JBPM 7.43: How to handle selected change item in ListBox dynamically?,https://stackoverflow.com/questions/66967000/jbpm-7-43-how-to-handle-selected-change-item-in-listbox-dynamically,0,1,69,2021-04-06 05:34:52,"jboss, workflow, jbpm"
67130513,Fixing Docker &quot;build from&quot; failure on repo (insufficient_scope: authorization failed) where &quot;docker pull&quot; (of JBPM) succeeds,https://stackoverflow.com/questions/67130513/fixing-docker-build-from-failure-on-repo-insufficient-scope-authorization-fa,1,0,2159,2021-04-16 13:34:50,"docker, dockerfile, jbpm"
60487447,calling POST request through jBPM,https://stackoverflow.com/questions/60487447/calling-post-request-through-jbpm,1,1,497,2020-03-02 05:58:20,jbpm
66711433,Authenticate jBPM through the Identity gateway,https://stackoverflow.com/questions/66711433/authenticate-jbpm-through-the-identity-gateway,0,1,154,2021-03-19 10:50:13,"jboss, identityserver4, keycloak, openid-connect, jbpm"
66797363,How to print logs in jsonformat with metadata field in jbpm/wildfly?,https://stackoverflow.com/questions/66797363/how-to-print-logs-in-jsonformat-with-metadata-field-in-jbpm-wildfly,0,0,289,2021-03-25 05:17:56,"java, logging, wildfly, jbpm"
56968427,"JBPM/Keycloak integrated environment, Task List is not given when requested via Workbench",https://stackoverflow.com/questions/56968427/jbpm-keycloak-integrated-environment-task-list-is-not-given-when-requested-via,0,1,199,2019-07-10 05:09:40,"keycloak, jbpm"
66561889,Execute a command file in jBPM,https://stackoverflow.com/questions/66561889/execute-a-command-file-in-jbpm,0,1,156,2021-03-10 04:31:26,"java, jboss, workflow, drools, jbpm"
66423538,Changing the favicon in the JBPM web client,https://stackoverflow.com/questions/66423538/changing-the-favicon-in-the-jbpm-web-client,0,1,54,2021-03-01 09:03:48,"jboss, redhat, jbpm, business-process-management"
66548142,How can I stop maven-compiler-plugin altering version of dependency when building with JBPM libraries?,https://stackoverflow.com/questions/66548142/how-can-i-stop-maven-compiler-plugin-altering-version-of-dependency-when-buildin,0,0,55,2021-03-09 08:48:49,"maven, maven-plugin, jbpm, fasterxml"
66497767,Errors when deploying kjar to jBPM/KieServer,https://stackoverflow.com/questions/66497767/errors-when-deploying-kjar-to-jbpm-kieserver,1,1,1499,2021-03-05 13:29:12,"jboss, drools, jbpm"
66517786,JBPM Swagger UI and my REST services produces 403 (Forbidden) on remote calls on JBoss EAP 7.3.0 with JBPM 7.44,https://stackoverflow.com/questions/66517786/jbpm-swagger-ui-and-my-rest-services-produces-403-forbidden-on-remote-calls-on,0,1,453,2021-03-07 09:49:51,"rest, jboss, swagger, jbpm"
22236722,NoSuchMethodError WSDLReader.readWSDL in JBPM WorkItemHandler,https://stackoverflow.com/questions/22236722/nosuchmethoderror-wsdlreader-readwsdl-in-jbpm-workitemhandler,1,4,8650,2014-03-06 16:45:33,"web-services, jbpm, business-process-management"
60654953,How do I add and call a custom Java class inside a jBPM Process?,https://stackoverflow.com/questions/60654953/how-do-i-add-and-call-a-custom-java-class-inside-a-jbpm-process,2,1,2006,2020-03-12 08:16:47,"java, jbpm"
65827114,How send variables values between JBPM tasks?,https://stackoverflow.com/questions/65827114/how-send-variables-values-between-jbpm-tasks,1,1,550,2021-01-21 07:08:25,"java, database, jbpm, business-process-management, kie"
36297559,Web based form modeler for JBPM,https://stackoverflow.com/questions/36297559/web-based-form-modeler-for-jbpm,1,2,403,2016-03-29 19:32:32,"jbpm, activiti"
63677200,JBPM created case and tasks not visible or accessible,https://stackoverflow.com/questions/63677200/jbpm-created-case-and-tasks-not-visible-or-accessible,0,1,359,2020-08-31 14:43:15,"keycloak, jbpm"
66142067,Problem using data objects passed into JBPM 7.44/RH PAM 7.9 from,https://stackoverflow.com/questions/66142067/problem-using-data-objects-passed-into-jbpm-7-44-rh-pam-7-9-from,1,0,242,2021-02-10 12:36:50,"java, json, jackson, jbpm"
50451943,Debug jbpm processes,https://stackoverflow.com/questions/50451943/debug-jbpm-processes,0,1,155,2018-05-21 10:22:15,"maven, jbpm"
65788484,How retrieve data in Combobox from h2 database in JBPM?,https://stackoverflow.com/questions/65788484/how-retrieve-data-in-combobox-from-h2-database-in-jbpm,0,1,71,2021-01-19 04:16:03,"java, combobox, h2, jbpm"
65879753,How to import local project into JBPM business central instead of using GIT,https://stackoverflow.com/questions/65879753/how-to-import-local-project-into-jbpm-business-central-instead-of-using-git,2,1,968,2021-01-25 01:09:59,jbpm
37608487,Jbpm Finding Task using Java,https://stackoverflow.com/questions/37608487/jbpm-finding-task-using-java,0,1,84,2016-06-03 02:30:07,"java, jbpm"
61531404,No available end point found exception while connecting to jbpm server,https://stackoverflow.com/questions/61531404/no-available-end-point-found-exception-while-connecting-to-jbpm-server,1,1,1939,2020-04-30 14:39:05,"java, jbpm"
65364519,"Integration of jbpm with OSGi, Maven, etc",https://stackoverflow.com/questions/65364519/integration-of-jbpm-with-osgi-maven-etc,0,1,109,2020-12-18 17:06:13,"java, maven, osgi, jbpm, dmn"
60628513,Switch to SQL Sever database for jBPM 7 with Spring Boot,https://stackoverflow.com/questions/60628513/switch-to-sql-sever-database-for-jbpm-7-with-spring-boot,0,1,333,2020-03-10 21:38:59,"jbpm, jta"
65180633,How to remove authentication of jbpm kie-server,https://stackoverflow.com/questions/65180633/how-to-remove-authentication-of-jbpm-kie-server,0,1,253,2020-12-07 06:09:45,"jboss, jbpm, bpmn, kie-server"
52900665,Loading global event listener JBPM,https://stackoverflow.com/questions/52900665/loading-global-event-listener-jbpm,0,2,1214,2018-10-19 17:30:46,"java, wildfly, jbpm, kie"
64891074,Transform Custom Task in JBPM,https://stackoverflow.com/questions/64891074/transform-custom-task-in-jbpm,0,1,130,2020-11-18 05:17:25,"jbpm, redhat-bpm"
64034050,Jbpm peristence to Mysql external database,https://stackoverflow.com/questions/64034050/jbpm-peristence-to-mysql-external-database,0,1,403,2020-09-23 13:19:26,"jboss, drools, jbpm"
51836458,jbpm could not find work item handler for human task,https://stackoverflow.com/questions/51836458/jbpm-could-not-find-work-item-handler-for-human-task,0,1,769,2018-08-14 02:57:43,jbpm
64419627,Authentication of REST services not working with jBPM (KIE Server and Business Central) and Keycloak,https://stackoverflow.com/questions/64419627/authentication-of-rest-services-not-working-with-jbpm-kie-server-and-business-c,0,1,976,2020-10-18 19:21:32,"rest, authentication, keycloak, jbpm, kie"
64408493,Jbpm process state subprocess states,https://stackoverflow.com/questions/64408493/jbpm-process-state-subprocess-states,0,0,130,2020-10-17 19:03:39,"subprocess, jbpm"
64468061,how to start jbpm process from drools rule?,https://stackoverflow.com/questions/64468061/how-to-start-jbpm-process-from-drools-rule,0,0,187,2020-10-21 11:38:58,"java, drools, jbpm"
23285339,What is JBPM? Why use it?,https://stackoverflow.com/questions/23285339/what-is-jbpm-why-use-it,12,2,15043,2014-04-25 01:07:46,"java, jboss, frameworks, redhat, jbpm"
55021599,Is it not possible to setup a process variable from a Script task in JBPM?,https://stackoverflow.com/questions/55021599/is-it-not-possible-to-setup-a-process-variable-from-a-script-task-in-jbpm,0,2,637,2019-03-06 06:05:51,"jbpm, bpmn"
64136499,In a JBPM script task can I access a process variables last updated information,https://stackoverflow.com/questions/64136499/in-a-jbpm-script-task-can-i-access-a-process-variables-last-updated-information,0,2,1276,2020-09-30 06:20:14,jbpm
64214744,jBPM Login Failed: Not Authorized: All of the pre-defined users dont work,https://stackoverflow.com/questions/64214744/jbpm-login-failed-not-authorized-all-of-the-pre-defined-users-dont-work,0,1,787,2020-10-05 14:07:55,"drools, jbpm, kie-workbench"
64136357,how to import project with remote git access jbpm,https://stackoverflow.com/questions/64136357/how-to-import-project-with-remote-git-access-jbpm,1,0,203,2020-09-30 06:12:25,"docker, jboss, jbpm, business-process-management"
63892228,Importing Git repo from Azure DevOps into RedHat JBPM,https://stackoverflow.com/questions/63892228/importing-git-repo-from-azure-devops-into-redhat-jbpm,0,0,190,2020-09-14 16:47:55,"azure-devops, jbpm, git-clone"
44876817,How to get previous task&#39;s actual owner in JBPM?,https://stackoverflow.com/questions/44876817/how-to-get-previous-tasks-actual-owner-in-jbpm,0,2,506,2017-07-02 21:01:36,jbpm
54290862,jbpm process not firing drools rule with ruleFlowGroup,https://stackoverflow.com/questions/54290862/jbpm-process-not-firing-drools-rule-with-ruleflowgroup,0,2,933,2019-01-21 08:15:55,"drools, jbpm"
31370676,jbpm business rule task example,https://stackoverflow.com/questions/31370676/jbpm-business-rule-task-example,0,2,4733,2015-07-12 12:39:22,"jbpm, bpmn, business-rules, kie-workbench"
54277112,Got RuntimeException：Unknown resource type: ResourceType = &#39;jBPM BPMN2 Language&#39; when initiating a kie session,https://stackoverflow.com/questions/54277112/got-runtimeexception-unknown-resource-type-resourcetype-jbpm-bpmn2-language,1,2,1732,2019-01-20 08:51:34,drools
62941591,jbpm 7.40 (docker) exits with errors,https://stackoverflow.com/questions/62941591/jbpm-7-40-docker-exits-with-errors,0,1,473,2020-07-16 13:46:48,"docker, jbpm"
55991382,How to deploy a jar with Maven to JBPM Business Central?,https://stackoverflow.com/questions/55991382/how-to-deploy-a-jar-with-maven-to-jbpm-business-central,0,1,2307,2019-05-05 06:19:16,"maven, jbpm, kie-workbench"
59934595,JBPM pass comments from Task to Tasks,https://stackoverflow.com/questions/59934595/jbpm-pass-comments-from-task-to-tasks,0,1,121,2020-01-27 10:55:10,jbpm
57948903,Starting JBPM demo,https://stackoverflow.com/questions/57948903/starting-jbpm-demo,0,1,74,2019-09-15 18:26:19,"wildfly, jbpm"
60400925,Remote git repository for jBPM Business Central,https://stackoverflow.com/questions/60400925/remote-git-repository-for-jbpm-business-central,3,2,1640,2020-02-25 13:19:23,"git, drools, jbpm"
63557011,Calling a REST service from JBPM over a proxy,https://stackoverflow.com/questions/63557011/calling-a-rest-service-from-jbpm-over-a-proxy,1,0,56,2020-08-24 03:05:04,"rest, service, task, jbpm"
63510595,How restart a JBPM workflow which is completed,https://stackoverflow.com/questions/63510595/how-restart-a-jbpm-workflow-which-is-completed,1,1,129,2020-08-20 12:45:50,"workflow, restart, jbpm"
31684154,Status of Obsolete and Exited in Jbpm,https://stackoverflow.com/questions/31684154/status-of-obsolete-and-exited-in-jbpm,1,1,361,2015-07-28 13:16:42,"task, status, jbpm, obsolete"
63340475,Jbpm 7.39 failures,https://stackoverflow.com/questions/63340475/jbpm-7-39-failures,0,1,512,2020-08-10 07:44:54,"java, jbpm"
62637567,How to identify the multi-instance sub-process and differentiate it from the main process in Jbpm?,https://stackoverflow.com/questions/62637567/how-to-identify-the-multi-instance-sub-process-and-differentiate-it-from-the-mai,0,2,736,2020-06-29 06:55:17,"workflow, jbpm, kie-server"
62892324,How to start jbpm as system&#39;s service in ubuntu?,https://stackoverflow.com/questions/62892324/how-to-start-jbpm-as-systems-service-in-ubuntu,0,1,334,2020-07-14 04:44:39,"redhat, ubuntu-18.04, jbpm, systemctl"
61113679,JBPM - jbpm-server-7.35 reassignments not working,https://stackoverflow.com/questions/61113679/jbpm-jbpm-server-7-35-reassignments-not-working,0,2,432,2020-04-08 22:51:45,jbpm
62406204,Docker Container of JBPM 7.36 cannot build project behind corporate proxy,https://stackoverflow.com/questions/62406204/docker-container-of-jbpm-7-36-cannot-build-project-behind-corporate-proxy,0,2,696,2020-06-16 05:19:18,"maven, jboss, jbpm, kie-server"
62643827,Importing Local Project onto jBPM Docker Image,https://stackoverflow.com/questions/62643827/importing-local-project-onto-jbpm-docker-image,1,1,272,2020-06-29 12:43:18,"docker, jbpm"
38347949,Can not update jbpm process variable from DRL,https://stackoverflow.com/questions/38347949/can-not-update-jbpm-process-variable-from-drl,5,1,1787,2016-07-13 04:39:38,"drools, jbpm, kie-wb"
23596578,Rules in jBPM 6,https://stackoverflow.com/questions/23596578/rules-in-jbpm-6,1,1,3990,2014-05-11 13:50:06,"drools, jbpm"
60485774,configure workitemhandler to send email in JBPM 7,https://stackoverflow.com/questions/60485774/configure-workitemhandler-to-send-email-in-jbpm-7,2,1,1284,2020-03-02 04:22:47,"java, jbpm"
62656136,Jbpm connectivity issue,https://stackoverflow.com/questions/62656136/jbpm-connectivity-issue,1,0,175,2020-06-30 06:11:43,"java, ssl, jbpm"
55906254,jBPM process synchronization,https://stackoverflow.com/questions/55906254/jbpm-process-synchronization,0,1,451,2019-04-29 10:14:39,jbpm
62592630,jbpm 7 +oracle 12+ tomcat processInstanceByteArray is null,https://stackoverflow.com/questions/62592630/jbpm-7-oracle-12-tomcat-processinstancebytearray-is-null,0,0,115,2020-06-26 05:17:35,"jbpm, tomcat9, xa, narayana"
62290136,JBPM REST request is blocking document upload,https://stackoverflow.com/questions/62290136/jbpm-rest-request-is-blocking-document-upload,0,1,180,2020-06-09 14:09:21,"jbpm, business-process-management"
62412613,JBPM Service Task assignments input from config,https://stackoverflow.com/questions/62412613/jbpm-service-task-assignments-input-from-config,2,1,813,2020-06-16 10:54:40,"java, jboss, jbpm, business-process-management, drools-guvnor"
