id_discussion,title,link,score,answer_count,view_count,creation_date,tags
68159197,"Flowable 6, how to get comand context",https://stackoverflow.com/questions/68159197/flowable-6-how-to-get-comand-context,0,1,241,2021-06-28 02:25:28,"activiti, bpmn, flowable"
68161184,"Activiti to Flowable, how to migrate .bpmn files process definition",https://stackoverflow.com/questions/68161184/activiti-to-flowable-how-to-migrate-bpmn-files-process-definition,0,1,143,2021-06-28 04:49:14,"activiti, bpmn, flowable"
68222733,Migrate Activiti 5 BPMN process to Flowable 6,https://stackoverflow.com/questions/68222733/migrate-activiti-5-bpmn-process-to-flowable-6,0,1,223,2021-07-02 04:24:59,"java, bpmn, flowable"
68774914,Unable to start tomcat 9 with flowable war- PUBLIC.ACT_DE_DATABASECHANGELOGLOCK error,https://stackoverflow.com/questions/68774914/unable-to-start-tomcat-9-with-flowable-war-public-act-de-databasechangeloglock,1,1,209,2021-08-13 10:29:39,"tomcat9, flowable"
68670734,Realm Flowable query filtering by the current date,https://stackoverflow.com/questions/68670734/realm-flowable-query-filtering-by-the-current-date,0,1,137,2021-08-05 11:59:18,"android, kotlin, realm"
68657139,Execute Single for each element emitted by Flowable,https://stackoverflow.com/questions/68657139/execute-single-for-each-element-emitted-by-flowable,0,1,188,2021-08-04 14:37:17,"java, kotlin, rx-java"
68530615,Observer onChanged just called once - LiveData + Flowable (LiveDataStreams),https://stackoverflow.com/questions/68530615/observer-onchanged-just-called-once-livedata-flowable-livedatastreams,0,1,170,2021-07-26 08:19:07,"android, rx-java, android-livedata, flowable"
57964401,How to wait until JavaRx2 Flowable will finish all its tasks?,https://stackoverflow.com/questions/57964401/how-to-wait-until-javarx2-flowable-will-finish-all-its-tasks,2,3,986,2019-09-16 16:04:41,"java, multithreading, asynchronous, rx-java2"
68636352,How to mock a Flowable with map and compose?,https://stackoverflow.com/questions/68636352/how-to-mock-a-flowable-with-map-and-compose,0,0,470,2021-08-03 07:48:07,"java, junit, mockito, reactive-programming, rx-java2"
68539908,Flowable load a bytearray column as BLOB,https://stackoverflow.com/questions/68539908/flowable-load-a-bytearray-column-as-blob,0,0,301,2021-07-27 01:23:53,"java, postgresql, mybatis, flowable"
68344456,Split Flowable to multiple groups based on next element in RxJava,https://stackoverflow.com/questions/68344456/split-flowable-to-multiple-groups-based-on-next-element-in-rxjava,0,2,148,2021-07-12 03:49:27,"java, rx-java, rx-java2"
67985344,Flowable Enterprise trial version,https://stackoverflow.com/questions/67985344/flowable-enterprise-trial-version,0,2,275,2021-06-15 06:25:09,flowable
66928783,Creating ProcessDefinition dynamically with Java in Flowable,https://stackoverflow.com/questions/66928783/creating-processdefinition-dynamically-with-java-in-flowable,0,1,212,2021-04-03 02:37:19,"java, bpmn, flowable"
67052659,Is there any way to set skip expression of task using java code in flowable or any dynamic way to set skip expression of task,https://stackoverflow.com/questions/67052659/is-there-any-way-to-set-skip-expression-of-task-using-java-code-in-flowable-or-a,0,1,433,2021-04-11 23:27:22,flowable
67336233,How to emit an item while waiting another Flowable to emit,https://stackoverflow.com/questions/67336233/how-to-emit-an-item-while-waiting-another-flowable-to-emit,0,2,346,2021-04-30 10:07:51,"java, observable, reactive-programming, rx-java3"
67440637,How to combine two flowable and get only same emission values?,https://stackoverflow.com/questions/67440637/how-to-combine-two-flowable-and-get-only-same-emission-values,0,1,440,2021-05-07 14:26:27,"kotlin, rx-java, rx-java2"
51667657,How to unsubscribe from Flowable in RxKotlin/RxJava?,https://stackoverflow.com/questions/51667657/how-to-unsubscribe-from-flowable-in-rxkotlin-rxjava,0,4,3181,2018-08-03 02:44:25,"android-fragments, rx-java, rx-java2, rx-android, rx-kotlin2"
61780147,Flowable bpmn access Spring beans inside groovy script,https://stackoverflow.com/questions/61780147/flowable-bpmn-access-spring-beans-inside-groovy-script,0,2,965,2020-05-13 11:42:03,"groovy, flowable"
67965503,Flowable to perform task and return value using RxJava ReactiveX,https://stackoverflow.com/questions/67965503/flowable-to-perform-task-and-return-value-using-rxjava-reactivex,0,1,586,2021-06-14 01:05:43,"java, rx-java, rx-java2, micronaut, reactivex"
49590127,RxJava subscribe Subject to Flowable,https://stackoverflow.com/questions/49590127/rxjava-subscribe-subject-to-flowable,3,1,3600,2018-03-31 11:44:15,rx-java2
67130089,"Print Elements on buffer, Flowable rxJava",https://stackoverflow.com/questions/67130089/print-elements-on-buffer-flowable-rxjava,0,0,291,2021-04-16 12:59:02,"java, rx-java, rx-java3"
66642016,Flowable runtimeService.startProcessInstanceByKey(&#39;MY_SUBPROCESS_KEY&#39;) executes but superProcessId null,https://stackoverflow.com/questions/66642016/flowable-runtimeservice-startprocessinstancebykeymy-subprocess-key-executes,0,1,205,2021-03-15 11:37:24,"javascript, java, bpmn, flowable"
66506281,Why doesn&#39;t my Android ViewModel&#39;s Room RxJava3 Flowable publish any result when my Activity is paused?,https://stackoverflow.com/questions/66506281/why-doesnt-my-android-viewmodels-room-rxjava3-flowable-publish-any-result-when,2,1,278,2021-03-06 08:40:43,"android-room, android-lifecycle, android-viewmodel, rx-java3"
66562033,Flowable to perform task and return List of String Rx Java ReactiveX,https://stackoverflow.com/questions/66562033/flowable-to-perform-task-and-return-list-of-string-rx-java-reactivex,0,1,409,2021-03-10 04:41:17,"java, rx-java, rx-java2, reactivex, rx-java3"
66569243,Respecting backpressure when a Flowable creates work via a hot observer,https://stackoverflow.com/questions/66569243/respecting-backpressure-when-a-flowable-creates-work-via-a-hot-observer,0,0,57,2021-03-10 11:46:53,"rx-java, reactive-programming, fileupdate"
66457719,How to get results from a completed process instance in Flowable?,https://stackoverflow.com/questions/66457719/how-to-get-results-from-a-completed-process-instance-in-flowable,0,1,862,2021-03-03 08:08:05,flowable
66513357,Do then and finally with Flowable reactive x Java,https://stackoverflow.com/questions/66513357/do-then-and-finally-with-flowable-reactive-x-java,0,1,172,2021-03-07 00:00:22,"java, rx-java, rx-java2, reactivex, rx-java3"
66356884,What is/ how to select &quot;prefetch&quot; for parallel flowable?,https://stackoverflow.com/questions/66356884/what-is-how-to-select-prefetch-for-parallel-flowable,0,0,106,2021-02-24 13:36:40,"rx-java2, rx-java3"
66217262,What&#39;s the easiest way to get a list from a Flowable in java?,https://stackoverflow.com/questions/66217262/whats-the-easiest-way-to-get-a-list-from-a-flowable-in-java,0,1,342,2021-02-15 19:33:14,"java, android, rx-java, reactive-programming"
66177520,Where to put reused values used for every emission in Observable/ Flowable?,https://stackoverflow.com/questions/66177520/where-to-put-reused-values-used-for-every-emission-in-observable-flowable,0,1,58,2021-02-12 13:54:06,"android, rx-java, rx-java2"
49019225,RxJava2 Convert Flowable to Single,https://stackoverflow.com/questions/49019225/rxjava2-convert-flowable-to-single,13,2,16115,2018-02-27 17:49:33,"android, rx-java2"
65569246,Slowing down RxJava3 Flowable with Resilience4j RateLimiter,https://stackoverflow.com/questions/65569246/slowing-down-rxjava3-flowable-with-resilience4j-ratelimiter,0,1,166,2021-01-04 15:17:51,"rx-java, resilience4j, rx-java3"
65363448,Converting a Future&lt;void&gt; into RxJava Observable or Flowable,https://stackoverflow.com/questions/65363448/converting-a-futurevoid-into-rxjava-observable-or-flowable,3,1,449,2020-12-18 15:22:18,"android, rx-java2, android-workmanager"
65181894,NullPointerException on turning Flowable into LiveData using LiveDataReactiveStreams,https://stackoverflow.com/questions/65181894/nullpointerexception-on-turning-flowable-into-livedata-using-livedatareactivestr,0,1,741,2020-12-07 07:39:00,"android, rx-java2, android-livedata, rx-android, android-jetpack"
64686745,RxJava2 Flowable that emits results of multiple network calls without using create?,https://stackoverflow.com/questions/64686745/rxjava2-flowable-that-emits-results-of-multiple-network-calls-without-using-crea,1,1,113,2020-11-04 14:45:52,"kotlin, rx-java2"
64451859,How to call multiple Flowable statements in parallel?,https://stackoverflow.com/questions/64451859/how-to-call-multiple-flowable-statements-in-parallel,0,1,583,2020-10-20 14:11:05,"java, concurrency, rx-java, rx-java2"
64328803,How to convert an flowable list to new flowable list with cummulative sum of previous item,https://stackoverflow.com/questions/64328803/how-to-convert-an-flowable-list-to-new-flowable-list-with-cummulative-sum-of-pre,0,1,574,2020-10-13 00:01:57,"android, kotlin, rx-java, rx-android"
64212270,Retrieve variables from flowable runtime service using springboot,https://stackoverflow.com/questions/64212270/retrieve-variables-from-flowable-runtime-service-using-springboot,1,1,698,2020-10-05 11:06:06,"spring-boot, flowable"
64116264,Flowable delegateExpression in service task is not working,https://stackoverflow.com/questions/64116264/flowable-delegateexpression-in-service-task-is-not-working,0,1,931,2020-09-29 04:02:30,"javabeans, autowired, flowable"
63733494,Flowable CMMN planitem reenter?,https://stackoverflow.com/questions/63733494/flowable-cmmn-planitem-reenter,0,1,38,2020-09-03 19:56:41,flowable
64090313,how to handle browser close case (action/event) on RxJava2 Flowable with SSE (Server-Sent-Events),https://stackoverflow.com/questions/64090313/how-to-handle-browser-close-case-action-event-on-rxjava2-flowable-with-sse-se,1,1,160,2020-09-27 10:42:36,"rx-java2, publish, server-sent-events, reactive-streams"
61414463,What are the Mutiny equivalents to Publisher and Flowable in RxJava2,https://stackoverflow.com/questions/61414463/what-are-the-mutiny-equivalents-to-publisher-and-flowable-in-rxjava2,1,2,570,2020-04-24 12:51:43,"rx-java2, smallrye"
63488626,Room @Transaction not working with Flowable,https://stackoverflow.com/questions/63488626/room-transaction-not-working-with-flowable,0,1,969,2020-08-19 08:57:26,"java, android, kotlin, android-room, rx-java2"
63277170,"Spring Flowable Vs State Machine, which one to use",https://stackoverflow.com/questions/63277170/spring-flowable-vs-state-machine-which-one-to-use,4,0,498,2020-08-06 00:05:58,"spring, spring-statemachine"
63200532,How to throttle requests to a cold flowable upstream,https://stackoverflow.com/questions/63200532/how-to-throttle-requests-to-a-cold-flowable-upstream,0,1,174,2020-07-31 19:12:17,"rx-java, rx-java2"
63088675,Delay Element in RxJava Flowable,https://stackoverflow.com/questions/63088675/delay-element-in-rxjava-flowable,1,1,636,2020-07-25 08:05:37,"rx-java, project-reactor, rx-java3"
62985598,Flowable ignores Subscription.request when groupBy operator is used,https://stackoverflow.com/questions/62985598/flowable-ignores-subscription-request-when-groupby-operator-is-used,0,0,90,2020-07-19 15:59:17,"java, reactive-programming, reactive-streams, rx-java3"
62274627,Is there a way to connect jar to flowable admin,https://stackoverflow.com/questions/62274627/is-there-a-way-to-connect-jar-to-flowable-admin,0,1,70,2020-06-08 22:39:05,"bpmn, flowable"
62284488,is it possible to change case model cmmn in flowable to another while processing,https://stackoverflow.com/questions/62284488/is-it-possible-to-change-case-model-cmmn-in-flowable-to-another-while-processing,1,1,77,2020-06-09 09:02:52,"java, spring, jdbc, flowable"
62812009,Restart flowable process from jms message listener,https://stackoverflow.com/questions/62812009/restart-flowable-process-from-jms-message-listener,0,1,262,2020-07-09 04:42:11,"spring-boot, spring-jms, bpmn, flowable"
62716365,Flowable - sending signal for legacy in-flight processes fail,https://stackoverflow.com/questions/62716365/flowable-sending-signal-for-legacy-in-flight-processes-fail,1,0,74,2020-07-03 08:23:00,"activiti, flowable"
51403259,How to install Flowable designer in Eclipse Kepler,https://stackoverflow.com/questions/51403259/how-to-install-flowable-designer-in-eclipse-kepler,0,2,1497,2018-07-18 08:27:40,"eclipse, flowable"
62516369,Android Room flowable emits multiple times,https://stackoverflow.com/questions/62516369/android-room-flowable-emits-multiple-times,1,0,711,2020-06-22 09:09:27,"android, kotlin, rx-java, android-room, android-livedata"
62146405,How to avoid unnecessary re-rendering of RecyclerView when using Flowable (RxJava)?,https://stackoverflow.com/questions/62146405/how-to-avoid-unnecessary-re-rendering-of-recyclerview-when-using-flowable-rxjav,0,1,173,2020-06-02 01:53:24,"android, retrofit2, rx-java, android-room"
62022380,How to change password of `admin` account in `flowable-design` for publishing app?,https://stackoverflow.com/questions/62022380/how-to-change-password-of-admin-account-in-flowable-design-for-publishing-ap,0,1,432,2020-05-26 07:40:11,flowable
62005402,How to assign string identifiers selected in form to sub-processes in Flowable 3.6.1?,https://stackoverflow.com/questions/62005402/how-to-assign-string-identifiers-selected-in-form-to-sub-processes-in-flowable-3,0,1,144,2020-05-25 10:13:25,flowable
61979862,Flowable: Where is the claim button?,https://stackoverflow.com/questions/61979862/flowable-where-is-the-claim-button,0,1,138,2020-05-23 18:30:06,flowable
61905056,RxJava - how to use methods from type referenced by Flowable?,https://stackoverflow.com/questions/61905056/rxjava-how-to-use-methods-from-type-referenced-by-flowable,0,1,18,2020-05-19 23:20:18,rx-java2
61909504,how to fix subscribeOn (io.reactivex.Schedular) in Flowable cannot be applied to (rx.scheduler),https://stackoverflow.com/questions/61909504/how-to-fix-subscribeon-io-reactivex-schedular-in-flowable-cannot-be-applied-to,0,0,255,2020-05-20 04:23:37,"android, kotlin, rx-java, rx-java2"
61896505,Can I allow multiple http clients to consume a Flowable stream of data with resteasy-rxjava2 / quarkus?,https://stackoverflow.com/questions/61896505/can-i-allow-multiple-http-clients-to-consume-a-flowable-stream-of-data-with-rest,1,0,103,2020-05-19 11:51:12,"jax-rs, rx-java, rx-java2, resteasy, quarkus"
61783497,Testing RxJava: AdvanceTime not working in simple deferred flowable,https://stackoverflow.com/questions/61783497/testing-rxjava-advancetime-not-working-in-simple-deferred-flowable,2,1,219,2020-05-13 14:42:47,"unit-testing, kotlin, rx-java2"
61377933,RxJava disposing Observable/Flowable in a microservice Server project,https://stackoverflow.com/questions/61377933/rxjava-disposing-observable-flowable-in-a-microservice-server-project,0,0,223,2020-04-22 20:41:03,"server, rx-java, rx-java2, rx-java3"
61339619,Flowable not creating the directory in AKS volume for uploaded file,https://stackoverflow.com/questions/61339619/flowable-not-creating-the-directory-in-aks-volume-for-uploaded-file,1,0,180,2020-04-21 03:57:35,"kubernetes, azure-aks, flowable"
61160362,How to recursively generate an RxJava Flowable using operators vended in the core lib?,https://stackoverflow.com/questions/61160362/how-to-recursively-generate-an-rxjava-flowable-using-operators-vended-in-the-cor,1,1,327,2020-04-11 11:47:55,"kotlin, rx-java"
61287445,Set return data from Flowable not working in Android,https://stackoverflow.com/questions/61287445/set-return-data-from-flowable-not-working-in-android,0,1,178,2020-04-18 05:11:10,"android, rx-java2, rx-android"
61125196,Android Retrofit + Rxjava flowable completes too early,https://stackoverflow.com/questions/61125196/android-retrofit-rxjava-flowable-completes-too-early,0,1,768,2020-04-09 10:55:34,"android, spring-boot, retrofit2, rx-java2, flowable"
60946298,Page break in Adobe LiveCycle with flowable content,https://stackoverflow.com/questions/60946298/page-break-in-adobe-livecycle-with-flowable-content,0,1,1281,2020-03-31 03:29:10,"adobe, livecycle-designer"
60925265,Flowable-idm not able to provide access to access Privileges to group,https://stackoverflow.com/questions/60925265/flowable-idm-not-able-to-provide-access-to-access-privileges-to-group,0,0,434,2020-03-30 01:39:51,"docker, ldap, flowable"
60782897,"Split a Flowable in 2, process 2 streams, but one depends on the other?",https://stackoverflow.com/questions/60782897/split-a-flowable-in-2-process-2-streams-but-one-depends-on-the-other,0,1,242,2020-03-20 18:28:14,"rx-java, rx-java2"
60587478,How to display Flowable data on a Textview in Room Database using Rxjava2,https://stackoverflow.com/questions/60587478/how-to-display-flowable-data-on-a-textview-in-room-database-using-rxjava2,0,1,306,2020-03-08 07:30:50,"java, android, rx-java2, android-room"
60677943,How to fetch User object for each id in Flowable&lt;List&lt;String&gt;&gt;,https://stackoverflow.com/questions/60677943/how-to-fetch-user-object-for-each-id-in-flowableliststring,0,1,155,2020-03-13 17:21:25,"android, kotlin, rx-java, rx-java2"
60618768,How to test a Flowable that has a subscription?,https://stackoverflow.com/questions/60618768/how-to-test-a-flowable-that-has-a-subscription,0,2,225,2020-03-10 08:36:24,"unit-testing, rx-java"
60567165,Thread interrupts in buffered Flowable after Emitter.onComplete,https://stackoverflow.com/questions/60567165/thread-interrupts-in-buffered-flowable-after-emitter-oncomplete,0,1,42,2020-03-06 10:30:30,rx-java
60472607,Buffering result from Flowable,https://stackoverflow.com/questions/60472607/buffering-result-from-flowable,1,1,24,2020-03-01 01:34:21,"java, rx-java, rx-java2"
60150143,Is there an adaptor available from Reactor Flux or RxJava2 Observable/Flowable to AkkaStreams Source?,https://stackoverflow.com/questions/60150143/is-there-an-adaptor-available-from-reactor-flux-or-rxjava2-observable-flowable-t,0,1,697,2020-02-10 07:09:01,"akka, rx-java, project-reactor, akka-stream, reactor"
60118104,RxJava 2 Flowable forEach() vs subscribe(),https://stackoverflow.com/questions/60118104/rxjava-2-flowable-foreach-vs-subscribe,0,0,355,2020-02-07 12:11:30,"java, reactive-programming, rx-java2"
60039814,How to convert Flow into Flowable?,https://stackoverflow.com/questions/60039814/how-to-convert-flow-into-flowable,1,1,2045,2020-02-03 08:03:47,"kotlin, rx-java2, kotlin-coroutines"
54774233,Access to JSON values of array (Flowable ),https://stackoverflow.com/questions/54774233/access-to-json-values-of-array-flowable,0,3,554,2019-02-19 15:13:05,flowable
59987275,Reactive (rxjava) question on Maybe&lt;List&gt; vs Flowable etc,https://stackoverflow.com/questions/59987275/reactive-rxjava-question-on-maybelist-vs-flowable-etc,0,1,218,2020-01-30 08:34:08,"rx-java, reactive-programming, rx-java2"
59963787,Flowable To LiveData through LiveDataReactiveStreams doesn&#39;t work,https://stackoverflow.com/questions/59963787/flowable-to-livedata-through-livedatareactivestreams-doesnt-work,0,0,127,2020-01-29 04:12:36,"android, rx-java2, android-room, android-livedata"
59699286,Flowable in room,https://stackoverflow.com/questions/59699286/flowable-in-room,3,2,1643,2020-01-11 17:41:57,"java, android, rx-java, android-room"
59792449,"Performing operation on each element of a list, returning a Flowable",https://stackoverflow.com/questions/59792449/performing-operation-on-each-element-of-a-list-returning-a-flowable,0,1,103,2020-01-17 12:44:03,"kotlin, rx-java"
59752373,Does take(1) stop the upstream flowable doing work?,https://stackoverflow.com/questions/59752373/does-take1-stop-the-upstream-flowable-doing-work,0,0,365,2020-01-15 08:25:02,"rx-java, rx-java2, rx-android"
59739553,Flow does not continue after flowable exception,https://stackoverflow.com/questions/59739553/flow-does-not-continue-after-flowable-exception,0,1,851,2020-01-14 13:13:49,"java, spring-boot, bpmn, flowable"
59707163,How to stop a Flowable from emitting more items,https://stackoverflow.com/questions/59707163/how-to-stop-a-flowable-from-emitting-more-items,1,1,601,2020-01-12 14:00:21,"android, rx-java, android-room"
59537035,RxJava2 Flowable : send objects to server on by one and detect end,https://stackoverflow.com/questions/59537035/rxjava2-flowable-send-objects-to-server-on-by-one-and-detect-end,1,3,364,2019-12-30 16:27:37,"android, rx-java2"
59682068,Window flowable based on a property,https://stackoverflow.com/questions/59682068/window-flowable-based-on-a-property,0,1,88,2020-01-10 07:50:27,"java, kotlin, rx-java, reactive-programming"
59573283,How to create a flowable transaction in Room which is having different Object types?,https://stackoverflow.com/questions/59573283/how-to-create-a-flowable-transaction-in-room-which-is-having-different-object-ty,0,1,64,2020-01-02 23:40:07,"android, transactions, rx-java, rx-java2, android-room"
59490092,How to increase limit from 20000 variables in REST API in flowable?,https://stackoverflow.com/questions/59490092/how-to-increase-limit-from-20000-variables-in-rest-api-in-flowable,0,0,357,2019-12-26 10:01:21,"activiti, bpmn, flowable"
59424716,How to wait for flowable onComplete?,https://stackoverflow.com/questions/59424716/how-to-wait-for-flowable-oncomplete,2,2,893,2019-12-20 06:40:41,"java, rx-java2"
59417278,Operator on RxJava Observable/Flowable to delay emission by n items,https://stackoverflow.com/questions/59417278/operator-on-rxjava-observable-flowable-to-delay-emission-by-n-items,1,1,181,2019-12-19 16:47:56,"java, rx-java, reactive-programming, rx-java2"
55333541,What is the difference between class and delegate expression in Flowable,https://stackoverflow.com/questions/55333541/what-is-the-difference-between-class-and-delegate-expression-in-flowable,2,1,2203,2019-03-25 03:09:31,"bpmn, flowable"
59378790,How to properly close a flowable and close response body using rxjava and retrofit,https://stackoverflow.com/questions/59378790/how-to-properly-close-a-flowable-and-close-response-body-using-rxjava-and-retrof,0,1,330,2019-12-17 11:55:05,"retrofit2, rx-java2"
42525623,RxJava 2.x: Should I use Flowable or Single/Completable?,https://stackoverflow.com/questions/42525623/rxjava-2-x-should-i-use-flowable-or-single-completable,41,6,15726,2017-03-01 02:25:38,"java, android, reactive-programming, rx-java2"
59377788,How to convert a nullable flowable to LiveData,https://stackoverflow.com/questions/59377788/how-to-convert-a-nullable-flowable-to-livedata,0,2,160,2019-12-17 10:51:56,kotlin
59366335,How to get list of object from flowable object using RxJava,https://stackoverflow.com/questions/59366335/how-to-get-list-of-object-from-flowable-object-using-rxjava,0,1,1067,2019-12-16 20:15:22,"android, rx-java"
59295417,Get headers from a Flowable response using the Micronaut Declarative Client,https://stackoverflow.com/questions/59295417/get-headers-from-a-flowable-response-using-the-micronaut-declarative-client,0,1,576,2019-12-11 18:00:24,"grails, micronaut"
